"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","57.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6315&pref=4332&sex=unsexed&loo=57.70000&k=1.47000&id2=6002&genusname=Chrysoblephus&speciesname=cristiceps&gm_loo=66.482292165023&gm_lm=36.240585840901&gm_m=0.209&gm_k=0.1401615908321&vautoctr=4560&gm_lm_rl=0.56231663368523"">1.47</a>","","","","21.0","35.5","3.69","South Africa","Tsi","Yes","No"
"2","65.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6315&pref=72458&sex=unsexed&loo=65.00000&k=0.11000&id2=6002&genusname=Chrysoblephus&speciesname=cristiceps&gm_loo=66.482292165023&gm_lm=36.240585840901&gm_m=0.209&gm_k=0.1401615908321&vautoctr=9518&gm_lm_rl=0.56231663368523"">0.11</a>","","","","","","2.67","","","No","No"
"3","65.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6315&pref=37628&sex=unsexed&loo=65.50000&k=0.08100&id2=6002&genusname=Chrysoblephus&speciesname=cristiceps&gm_loo=66.482292165023&gm_lm=36.240585840901&gm_m=0.209&gm_k=0.1401615908321&vautoctr=7106&gm_lm_rl=0.56231663368523"">0.08</a>","-2.35","","0.21","17.0","36.5","2.54","South Africa","Tsitsikamma National Park","No","No"
"4","69.2","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6315&pref=4332&sex=unsexed&loo=69.20000&k=0.07000&id2=6002&genusname=Chrysoblephus&speciesname=cristiceps&gm_loo=66.482292165023&gm_lm=36.240585840901&gm_m=0.209&gm_k=0.1401615908321&vautoctr=4561&gm_lm_rl=0.56231663368523"">0.07</a>","","","","21.0","35.5","2.53","South Africa","Noord","No","No"
"5","76.4","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6315&pref=37628&sex=unsexed&loo=76.40000&k=0.05900&id2=6002&genusname=Chrysoblephus&speciesname=cristiceps&gm_loo=66.482292165023&gm_lm=36.240585840901&gm_m=0.209&gm_k=0.1401615908321&vautoctr=7107&gm_lm_rl=0.56231663368523"">0.06</a>","-2.17","","","17.0","37.5","2.54","South Africa","Port Elizabeth","No","No"
