"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","male","","174","","Spain","Asturias coast"
"2","unsexed","","","59","USA","John G. Shedd Aquarium, Chicago"
"3","female","","205","55","USA","South Florida, 1988-93"
