"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","87.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=12345&sex=unsexed&loo=87.90000&k=0.46400&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=2298&gm_lm_rl=1"">0.46</a>","","","","21.5","","3.55","USA","Upper Laguna Madre, Texas","No","No"
"2","90.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=312&sex=unsexed&loo=90.00000&k=0.41600&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=2296&gm_lm_rl=1"">0.42</a>","-0.08","","","21.5","","3.53","USA","Texas","No","No"
"3","90.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=12345&sex=unsexed&loo=90.00000&k=0.42300&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=2299&gm_lm_rl=1"">0.42</a>","","","","21.5","","3.53","USA","Galveston Bay, Texas","No","No"
"4","91.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=46800&sex=unsexed&loo=91.80000&k=0.42200&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=7037&gm_lm_rl=1"">0.42</a>","","","","21.0","","3.55","USA","Texas bays","No","No"
"5","93.4","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=32121&sex=mixed&loo=93.40000&k=0.49000&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=6433&gm_lm_rl=1"">0.49</a>","-0.03","","","26.0","","3.63","USA","Tampa Bay (27°40'N, 82°35'W), Florida","No","No"
"6","94.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=12345&sex=unsexed&loo=94.00000&k=0.50400&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=2300&gm_lm_rl=1"">0.50</a>","","","","21.5","","3.65","USA","Corpus Christi Bay, Texas","No","No"
"7","94.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=46800&sex=unsexed&loo=94.50000&k=0.44900&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=7045&gm_lm_rl=1"">0.45</a>","-0.32","","","26.0","","3.60","USA","South Carolina","No","No"
"8","95.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=46800&sex=unsexed&loo=95.00000&k=0.37000&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=7044&gm_lm_rl=1"">0.37</a>","-0.30","","","26.0","","3.52","USA","Louisiana","No","No"
"9","95.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=12345&sex=unsexed&loo=95.70000&k=0.27400&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=2301&gm_lm_rl=1"">0.27</a>","","","","21.5","","3.40","USA","Lower Laguna Madre, Texas","No","No"
"10","97.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=12345&sex=unsexed&loo=97.80000&k=0.40900&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=2302&gm_lm_rl=1"">0.41</a>","","","0.62","21.5","","3.59","USA","San Antonio Bay, Texas","No","No"
"11","98.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=32121&sex=mixed&loo=98.00000&k=0.41800&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=6434&gm_lm_rl=1"">0.42</a>","-0.15","","","23.0","","3.60","USA","Mosquito/Upper Indian River Lagoon, Florida","No","No"
"12","98.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=72458&sex=unsexed&loo=98.00000&k=0.42000&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=9557&gm_lm_rl=1"">0.42</a>","-0.15","","","","","3.61","","","No","No"
"13","105.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=312&sex=unsexed&loo=105.00000&k=0.30000&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=2297&gm_lm_rl=1"">0.30</a>","","","","21.5","","3.52","USA","Texas","No","No"
"14","118.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1207&pref=12345&sex=unsexed&loo=118.00000&k=0.27400&id2=1191&genusname=Sciaenops&speciesname=ocellatus&gm_loo=96.109381742522&gm_lm=1&gm_m=0.62&gm_k=0.39543881027597&vautoctr=2303&gm_lm_rl=1"">0.27</a>","","","","21.5","","3.58","USA","Aransas Bay, Texas","No","No"
