"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","mixed","","11","","Russia","Amur River/1945-1949"
"2","unsexed","","6.8","2","Russia","Amur River/1945-1949"
"3","unsexed","","9.5","","China","Not specified"
