"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","male","147.00 g","21.5","","Indonesia","Rangau River Sumatera, 2000"
"2","female","175.00 g","22.6","","Indonesia","Rangau River, Sumatera 2000"
