"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","38","","Global","East Indies"
"2","unsexed","","35","","Global","Great Barrier Reef and Coral Sea."
"3","unsexed","","27.1","","Viet Nam","No locality given"
