"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","1.7","","Global","East Indies"
"2","female","","1.5","","Philippines","Not specified."
"3","male","","1.6","","Philippines","Not specified."
