"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","200","","Iran","Caspian Sea"
"2","unsexed","","200","","","Europe"
"3","unsexed","","","20","Finland","Finland"
"4","unsexed","","145","","Finland","Kitee, Lake Kangasjärvi"
"5","unsexed","4.9 kg","","","Finland","Nastola, Lake Iso-Kukkanen"
"6","unsexed","7.0 kg","","","Czechia","Orlik Reservoir, 1987"
"7","female","","66.2","14","Germany","River Havel system, Elbe, 2001"
