"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","5","","-"
"2","unsexed","","33.1","","India","Bombay, 1991-95"
"3","mixed","","33.1","","India","Mumbai coast, 2000 - 2003."
