"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","6.5","","Global","East Indies"
"2","female","","5.8","","Global","Western Pacific"
"3","male","","5.4","","Global","Western Pacific"
