"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","38","","China","Guangdong Province"
"2","unsexed","2.0 kg","","","India","Krishna and Godavari Rivers, Karnataka"
"3","unsexed","","80","","Thailand","locality not specified"
"4","unsexed","250.00 g","","","India","Maharashtra"
"5","female","139.00 g","47.5","","Bangladesh","Mymensingh District, 2000"
"6","unsexed","","30","","Nepal","Rivers of Terai and mid hills."
