"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","15","","Global","East Indies"
"2","unsexed","","18.8","","India","Lakshadweep lagoons, 1993-97"
"3","unsexed","","15","","Global","unspecified"
