"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","44.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=267&pref=27802&sex=unsexed&loo=44.40000&k=0.65000&id2=71&genusname=Caranx&speciesname=hippos&gm_loo=44.4&gm_lm=22&gm_m=1&gm_k=0.65&vautoctr=7155&gm_lm_rl=1"">0.65</a>","","","","27.0","22.0","3.11","India","Tamil Nadu and Pondicherry","No","No"
