"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","25","10","","not specified "
"2","unsexed","1.1 kg","","","France","not specified"
"3","unsexed","970.00 g","","","Germany","not specified, 1992"
