"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","120","","Global","East Indies"
"2","unsexed","","94","","Iran","Persian Gulf and Oman Sea"
"3","unsexed","","120","","Global","unspecified"
