"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","87.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1361&pref=312&sex=male&loo=87.70000&k=0.21100&id2=1343&genusname=Pollachius&speciesname=virens&gm_loo=117.67541268509&gm_lm=63.740231889576&gm_m=0.21213203435596&gm_k=0.13638831197203&vautoctr=2425&gm_lm_rl=0.46975417761042"">0.21</a>","-0.04","M","","6.5","","3.21","Norway","63°N, 150 m","No","No"
"2","101.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1361&pref=74354&sex=unsexed&loo=101.00000&k=0.19600&id2=1343&genusname=Pollachius&speciesname=virens&gm_loo=117.67541268509&gm_lm=63.740231889576&gm_m=0.21213203435596&gm_k=0.13638831197203&vautoctr=9422&gm_lm_rl=0.46975417761042"">0.20</a>","","","","","69.0","3.30","Faeroe Is.","Faroe Bank, 60°55´N; 8°40´W","No","No"
"3","106.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1361&pref=312&sex=unsexed&loo=106.00000&k=0.14000&id2=1343&genusname=Pollachius&speciesname=virens&gm_loo=117.67541268509&gm_lm=63.740231889576&gm_m=0.21213203435596&gm_k=0.13638831197203&vautoctr=2426&gm_lm_rl=0.46975417761042"">0.14</a>","-1.61","","","6.5","","3.20","Norway","","No","No"
"4","106.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1361&pref=5760&sex=unsexed&loo=106.00000&k=0.17000&id2=1343&genusname=Pollachius&speciesname=virens&gm_loo=117.67541268509&gm_lm=63.740231889576&gm_m=0.21213203435596&gm_k=0.13638831197203&vautoctr=2430&gm_lm_rl=0.46975417761042"">0.17</a>","","","","12.0","","3.28","Canada","Northwest Atlantic","No","No"
"5","107.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1361&pref=796&sex=unsexed&loo=107.00000&k=0.19000&id2=1343&genusname=Pollachius&speciesname=virens&gm_loo=117.67541268509&gm_lm=63.740231889576&gm_m=0.21213203435596&gm_k=0.13638831197203&vautoctr=2427&gm_lm_rl=0.46975417761042"">0.19</a>","","","0.15","6.5","71.0","3.34","Norway","Norwegian Sea","No","No"
"6","111.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1361&pref=5760&sex=unsexed&loo=111.00000&k=0.10000&id2=1343&genusname=Pollachius&speciesname=virens&gm_loo=117.67541268509&gm_lm=63.740231889576&gm_m=0.21213203435596&gm_k=0.13638831197203&vautoctr=2431&gm_lm_rl=0.46975417761042"">0.10</a>","","","","12.0","","3.09","Canada","Nova Scotia","No","No"
"7","118.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1361&pref=74354&sex=unsexed&loo=118.00000&k=0.17000&id2=1343&genusname=Pollachius&speciesname=virens&gm_loo=117.67541268509&gm_lm=63.740231889576&gm_m=0.21213203435596&gm_k=0.13638831197203&vautoctr=9453&gm_lm_rl=0.46975417761042"">0.17</a>","","","","","","3.37","Iceland","","No","No"
"8","120.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1361&pref=968&sex=unsexed&loo=120.00000&k=0.15000&id2=1343&genusname=Pollachius&speciesname=virens&gm_loo=117.67541268509&gm_lm=63.740231889576&gm_m=0.21213203435596&gm_k=0.13638831197203&vautoctr=2428&gm_lm_rl=0.46975417761042"">0.15</a>","-0.58","","","6.5","","3.33","Norway","66°N 17°W, 150 m","No","No"
"9","128.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1361&pref=968&sex=unsexed&loo=128.00000&k=0.13000&id2=1343&genusname=Pollachius&speciesname=virens&gm_loo=117.67541268509&gm_lm=63.740231889576&gm_m=0.21213203435596&gm_k=0.13638831197203&vautoctr=2429&gm_lm_rl=0.46975417761042"">0.13</a>","-0.90","","0.30","4.3","71.0","3.33","Iceland","66° N 17° W","No","No"
"10","158.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1361&pref=27256&sex=unsexed&loo=158.00000&k=0.07000&id2=1343&genusname=Pollachius&speciesname=virens&gm_loo=117.67541268509&gm_lm=63.740231889576&gm_m=0.21213203435596&gm_k=0.13638831197203&vautoctr=2432&gm_lm_rl=0.46975417761042"">0.07</a>","","","","12.0","54.6","3.24","UK","Arctic","No","No"
"11","177.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=1361&pref=27256&sex=unsexed&loo=177.00000&k=0.07000&id2=1343&genusname=Pollachius&speciesname=virens&gm_loo=117.67541268509&gm_lm=63.740231889576&gm_m=0.21213203435596&gm_k=0.13638831197203&vautoctr=2433&gm_lm_rl=0.46975417761042"">0.07</a>","","","","12.0","55.4","3.34","UK","North Sea","No","No"
