"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","6.2","","Australia","Cleveland Bay, Townsville, N. Qld."
"2","unsexed","","7","1.7","Papua New Guinea","Papua N Guin"
