"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","40","10","","not specified"
"2","unsexed","940.00 g","","","Finland","Tammela"
"3","unsexed","2.2 kg","","","Slovakia","Vah River, unknown"
