"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","14.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4635&pref=26923&sex=unsexed&loo=14.70000&k=1.11000&id2=1389&genusname=Sarotherodon&speciesname=galilaeus&gm_loo=28.369327357571&gm_lm=22.494443758404&gm_m=1&gm_k=0.49754668883866&vautoctr=3853&gm_lm_rl=0.64992307802023"">1.11</a>","-0.42","","","","","2.38","Burkina Faso","Loumbila reservoir","No","No"
"2","17.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4635&pref=26923&sex=unsexed&loo=17.40000&k=0.45000&id2=1389&genusname=Sarotherodon&speciesname=galilaeus&gm_loo=28.369327357571&gm_lm=22.494443758404&gm_m=1&gm_k=0.49754668883866&vautoctr=3854&gm_lm_rl=0.64992307802023"">0.45</a>","-0.50","","","","","2.13","Burkina Faso","Ramitenga Reservoir","No","No"
"3","19.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4635&pref=9527&sex=unsexed&loo=19.30000&k=0.64000&id2=1389&genusname=Sarotherodon&speciesname=galilaeus&gm_loo=28.369327357571&gm_lm=22.494443758404&gm_m=1&gm_k=0.49754668883866&vautoctr=3851&gm_lm_rl=0.64992307802023"">0.64</a>","","","","28.0","","2.38","Burkina Faso","Lake Ramitinga","No","No"
"4","20.1","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4635&pref=115&sex=unsexed&loo=20.10000&k=0.53000&id2=1389&genusname=Sarotherodon&speciesname=galilaeus&gm_loo=28.369327357571&gm_lm=22.494443758404&gm_m=1&gm_k=0.49754668883866&vautoctr=3839&gm_lm_rl=0.64992307802023"">0.53</a>","","","","20.2","","2.33","Egypt","Lake Manzalla","No","No"
"5","23.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4635&pref=115&sex=unsexed&loo=23.20000&k=0.67000&id2=1389&genusname=Sarotherodon&speciesname=galilaeus&gm_loo=28.369327357571&gm_lm=22.494443758404&gm_m=1&gm_k=0.49754668883866&vautoctr=3840&gm_lm_rl=0.64992307802023"">0.67</a>","","","","","","2.56","Israel","Lake Kinneret","No","No"
"6","24.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4635&pref=26923&sex=unsexed&loo=24.00000&k=0.47000&id2=1389&genusname=Sarotherodon&speciesname=galilaeus&gm_loo=28.369327357571&gm_lm=22.494443758404&gm_m=1&gm_k=0.49754668883866&vautoctr=3855&gm_lm_rl=0.64992307802023"">0.47</a>","-0.61","","","","","2.43","Burkina Faso","Tapoa reservoir","No","No"
"7","24.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4635&pref=115&sex=unsexed&loo=24.20000&k=0.97600&id2=1389&genusname=Sarotherodon&speciesname=galilaeus&gm_loo=28.369327357571&gm_lm=22.494443758404&gm_m=1&gm_k=0.49754668883866&vautoctr=3841&gm_lm_rl=0.64992307802023"">0.98</a>","","","","20.5","","2.76","Egypt","Noussa Hyrdrodrome","No","No"
"8","26.6","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4635&pref=115&sex=unsexed&loo=26.60000&k=0.60100&id2=1389&genusname=Sarotherodon&speciesname=galilaeus&gm_loo=28.369327357571&gm_lm=22.494443758404&gm_m=1&gm_k=0.49754668883866&vautoctr=3842&gm_lm_rl=0.64992307802023"">0.60</a>","","","","","","2.63","Chad","Lake Tchad","No","No"
"9","27.2","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4635&pref=115&sex=unsexed&loo=27.20000&k=0.66000&id2=1389&genusname=Sarotherodon&speciesname=galilaeus&gm_loo=28.369327357571&gm_lm=22.494443758404&gm_m=1&gm_k=0.49754668883866&vautoctr=3843&gm_lm_rl=0.64992307802023"">0.66</a>","","","","","","2.69","Chad","Chari Lagone","No","No"
"10","27.3","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=4635&pref=46440&sex=male&loo=27.30000&k=0.68100&id2=1389&genusname=Sarotherodon&speciesname=galilaeus&gm_loo=28.369327357571&gm_lm=22.494443758404&gm_m=1&gm_k=0.49754668883866&vautoctr=6986&gm_lm_rl=0.64992307802023"">0.68</a>","-0.05","M","","","","2.71","Egypt","High Dam Lake","No","No"
