"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","45","","Global","East Indies"
"2","unsexed","","36","","Hawaii","Lisianski"
"3","unsexed","","51","","Global","Not specified."
