"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","37","15","Papua N Guin","Lihir Island group (seamount), 1999-2002"
"2","unsexed","","79","","Papua N Guin","Schouten Islands"
