"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","232","12","Taiwan","eastern waters, 1998-99"
"2","male","","221","11","Taiwan","eastern waters, 1998-99"
"3","unsexed","","","13","","Not given in Main Ref."
"4","unsexed","100.0 kg","","","Tahiti","Not specified."
"5","unsexed","","320","","Iran","Persian Gulf and Oman Sea"
"6","unsexed","","300","","South Africa","South Africa"
