"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","100","","Zimbabwe","Lake Kariba"
"2","unsexed","13.8 kg","","","Zimbabwe","Zambezi River, 1972"
