"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","5.9","","Global","East Indies"
"2","female","","5.2","","Global","Indo-west Pacific"
"3","male","","4.8","","Global","Indo-west Pacific"
