"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","2","","California Current Region"
"2","female","20.30 g","38.5","","USA","Yaquina estuary, Oregon (44°38'N, 124°13'W), 1975-76"
