"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","9","","Global","East Indies"
"2","unsexed","","7.1","","Kiribati","Fanning Island, Line Islands"
"3","unsexed","","9","","Global","Indo-Pacific & Caribbean including the Red Sea"
"4","male","","8","","Kenya","Kenya"
