"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","29.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2143&pref=1314&sex=unsexed&loo=29.50000&k=0.68000&id2=1947&genusname=Parastromateus&speciesname=niger&gm_loo=35.599035764819&gm_lm=1&gm_m=1&gm_k=0.74484524509557&vautoctr=3438&gm_lm_rl=1"">0.68</a>","","","","27.0","","2.77","Indonesia","Java Sea (Central Java)","No","No"
"2","37.3","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2143&pref=6991&sex=unsexed&loo=37.30000&k=1.03000&id2=1947&genusname=Parastromateus&speciesname=niger&gm_loo=35.599035764819&gm_lm=1&gm_m=1&gm_k=0.74484524509557&vautoctr=3439&gm_lm_rl=1"">1.03</a>","","","","28.4","","3.16","Philippines","Lingayen Gulf and Samar Sea","No","No"
"3","41.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2143&pref=32969&sex=unsexed&loo=41.00000&k=0.59000&id2=1947&genusname=Parastromateus&speciesname=niger&gm_loo=35.599035764819&gm_lm=1&gm_m=1&gm_k=0.74484524509557&vautoctr=5043&gm_lm_rl=1"">0.59</a>","","","","28.0","","3.00","Bangladesh","Bay of Bengal","No","No"
