"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","15.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3571&pref=1836&sex=unsexed&loo=15.10000&k=0.78600&id2=3375&genusname=Lepomis&speciesname=macrochirus&gm_loo=23.106688265117&gm_lm=1&gm_m=0.3746998799039&gm_k=0.33846940630203&vautoctr=3689&gm_lm_rl=1"">0.79</a>","","","","12.3","","2.25","USA","Illinois, Homewood Lake","No","No"
"2","19.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3571&pref=1836&sex=unsexed&loo=19.20000&k=0.34000&id2=3375&genusname=Lepomis&speciesname=macrochirus&gm_loo=23.106688265117&gm_lm=1&gm_m=0.3746998799039&gm_k=0.33846940630203&vautoctr=3690&gm_lm_rl=1"">0.34</a>","","","","11.1","","2.10","USA","Ohio, Kiser Lake","No","No"
"3","19.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3571&pref=1836&sex=unsexed&loo=19.50000&k=0.51800&id2=3375&genusname=Lepomis&speciesname=macrochirus&gm_loo=23.106688265117&gm_lm=1&gm_m=0.3746998799039&gm_k=0.33846940630203&vautoctr=3691&gm_lm_rl=1"">0.52</a>","","","","11.4","","2.29","USA","Indiana, Foots Pond","No","Yes"
"4","23.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3571&pref=1836&sex=unsexed&loo=23.20000&k=0.33800&id2=3375&genusname=Lepomis&speciesname=macrochirus&gm_loo=23.106688265117&gm_lm=1&gm_m=0.3746998799039&gm_k=0.33846940630203&vautoctr=3692&gm_lm_rl=1"">0.34</a>","","","","9.7","","2.26","USA","Indiana, Muskellunge Lake","No","No"
"5","23.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3571&pref=1836&sex=unsexed&loo=23.30000&k=0.47500&id2=3375&genusname=Lepomis&speciesname=macrochirus&gm_loo=23.106688265117&gm_lm=1&gm_m=0.3746998799039&gm_k=0.33846940630203&vautoctr=3693&gm_lm_rl=1"">0.48</a>","","","","14.0","","2.41","USA","Illinois, Onized Lake","No","No"
"6","23.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3571&pref=1836&sex=unsexed&loo=23.60000&k=0.31800&id2=3375&genusname=Lepomis&speciesname=macrochirus&gm_loo=23.106688265117&gm_lm=1&gm_m=0.3746998799039&gm_k=0.33846940630203&vautoctr=3694&gm_lm_rl=1"">0.32</a>","","","","12.3","","2.25","USA","Illinois, 5 Lakes","No","No"
"7","24.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3571&pref=1836&sex=unsexed&loo=24.10000&k=0.31800&id2=3375&genusname=Lepomis&speciesname=macrochirus&gm_loo=23.106688265117&gm_lm=1&gm_m=0.3746998799039&gm_k=0.33846940630203&vautoctr=3695&gm_lm_rl=1"">0.32</a>","","","","11.4","","2.27","USA","Iowa, East Lake","No","No"
"8","27.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3571&pref=1836&sex=unsexed&loo=27.70000&k=0.19900&id2=3375&genusname=Lepomis&speciesname=macrochirus&gm_loo=23.106688265117&gm_lm=1&gm_m=0.3746998799039&gm_k=0.33846940630203&vautoctr=3696&gm_lm_rl=1"">0.20</a>","","","","11.1","","2.18","USA","Ohio, Lake Meander","No","No"
"9","28.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3571&pref=1836&sex=unsexed&loo=28.70000&k=0.19100&id2=3375&genusname=Lepomis&speciesname=macrochirus&gm_loo=23.106688265117&gm_lm=1&gm_m=0.3746998799039&gm_k=0.33846940630203&vautoctr=3697&gm_lm_rl=1"">0.19</a>","","","0.36","5.2","","2.20","USA","Minnesota; M for Mid Lake, Wisconsin","No","No"
"10","31.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=3571&pref=1836&sex=unsexed&loo=31.40000&k=0.23100&id2=3375&genusname=Lepomis&speciesname=macrochirus&gm_loo=23.106688265117&gm_lm=1&gm_m=0.3746998799039&gm_k=0.33846940630203&vautoctr=3698&gm_lm_rl=1"">0.23</a>","","","0.39","11.1","","2.36","USA","Red Haw Lake, Iowa","No","No"
