"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","54","19","Papua N Guin","Lihir Island group (seamount), 1999-2002"
"2","unsexed","221.00 g","18","","Philippines","Peña Plata market, Samal I."
