"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","65.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=153&pref=87461&sex=mixed&loo=65.70000&k=0.09000&id2=139&genusname=Squalus&speciesname=acanthias&gm_loo=115.82083425159&gm_lm=70.421526332379&gm_m=0.09&gm_k=0.07870441053749&vautoctr=21508&gm_lm_rl=0.77942286455309"">0.09</a>","-4.90","","","","","2.59","USA","Northern California (Monterey)","No","No"
"2","78.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=153&pref=96813&sex=male&loo=78.00000&k=0.99000&id2=139&genusname=Squalus&speciesname=acanthias&gm_loo=115.82083425159&gm_lm=70.421526332379&gm_m=0.09&gm_k=0.07870441053749&vautoctr=21494&gm_lm_rl=0.77942286455309"">0.99</a>","","M","","","55.5","3.78","Canada","Scotian shelf","No","No"
"3","79.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=153&pref=87461&sex=male&loo=79.50000&k=0.15000&id2=139&genusname=Squalus&speciesname=acanthias&gm_loo=115.82083425159&gm_lm=70.421526332379&gm_m=0.09&gm_k=0.07870441053749&vautoctr=21495&gm_lm_rl=0.77942286455309"">0.15</a>","-2.50","M","","","","2.98","Ireland","","No","No"
"4","79.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=153&pref=1281&sex=male&loo=79.70000&k=0.21000&id2=139&genusname=Squalus&speciesname=acanthias&gm_loo=115.82083425159&gm_lm=70.421526332379&gm_m=0.09&gm_k=0.07870441053749&vautoctr=906&gm_lm_rl=0.77942286455309"">0.21</a>","-2.00","M","","9.0","60.0","3.13","UK Scotland","North coast","No","No"
"5","79.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=153&pref=87461&sex=male&loo=79.90000&k=0.21000&id2=139&genusname=Squalus&speciesname=acanthias&gm_loo=115.82083425159&gm_lm=70.421526332379&gm_m=0.09&gm_k=0.07870441053749&vautoctr=21496&gm_lm_rl=0.77942286455309"">0.21</a>","-1.70","M","","","","3.13","Ireland","Southwestern Ireland","No","No"
"6","81.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=153&pref=87461&sex=male&loo=81.70000&k=0.19000&id2=139&genusname=Squalus&speciesname=acanthias&gm_loo=115.82083425159&gm_lm=70.421526332379&gm_m=0.09&gm_k=0.07870441053749&vautoctr=21497&gm_lm_rl=0.77942286455309"">0.19</a>","-1.50","M","","","","3.10","","North Sea","No","No"
"7","85.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=153&pref=87461&sex=male&loo=85.40000&k=0.14000&id2=139&genusname=Squalus&speciesname=acanthias&gm_loo=115.82083425159&gm_lm=70.421526332379&gm_m=0.09&gm_k=0.07870441053749&vautoctr=21498&gm_lm_rl=0.77942286455309"">0.14</a>","-1.90","M","","","","3.01","USA","Northwestern Atlantic","No","No"
"8","89.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=153&pref=54100&sex=male&loo=89.50000&k=0.11600&id2=139&genusname=Squalus&speciesname=acanthias&gm_loo=115.82083425159&gm_lm=70.421526332379&gm_m=0.09&gm_k=0.07870441053749&vautoctr=8449&gm_lm_rl=0.77942286455309"">0.12</a>","","M","","12.0","58.0","2.97","New Zealand","QMA3","No","No"
"9","91.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=153&pref=87461&sex=male&loo=91.80000&k=0.11000&id2=139&genusname=Squalus&speciesname=acanthias&gm_loo=115.82083425159&gm_lm=70.421526332379&gm_m=0.09&gm_k=0.07870441053749&vautoctr=21499&gm_lm_rl=0.77942286455309"">0.11</a>","-3.70","M","","","","2.97","","Northwestern Atlantic","No","No"
"10","96.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=56098&pref=1280&sex=male&loo=96.10000&k=0.06700&id2=139&genusname=Squalus&speciesname=acanthias&gm_loo=115.82083425159&gm_lm=70.421526332379&gm_m=0.09&gm_k=0.07870441053749&vautoctr=904&gm_lm_rl=0.77942286455309"">0.07</a>","-5.00","M","0.09","5.4","","2.79","Canada","Georgia Strait, British Columbia","No","No"
