"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","15.8","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5846&pref=52229&sex=unsexed&loo=15.80000&k=1.21500&id2=5556&genusname=Chlorurus&speciesname=sordidus&gm_loo=20.99157832988&gm_lm=1&gm_m=0.32995028019151&gm_k=0.84090229547704&vautoctr=21205&gm_lm_rl=1"">1.22</a>","","","","","","2.48","Australia","northern Great Barrier Reef (outer shelf)","No","No"
"2","16.5","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5846&pref=43712&sex=unsexed&loo=16.50000&k=1.47000&id2=5556&genusname=Chlorurus&speciesname=sordidus&gm_loo=20.99157832988&gm_lm=1&gm_m=0.32995028019151&gm_k=0.84090229547704&vautoctr=6771&gm_lm_rl=1"">1.47</a>","","","0.43","26.0","","2.60","Australia","Hicks Reef, Great Barrier Reef (outer shelf)","No","No"
"3","16.6","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5846&pref=43712&sex=unsexed&loo=16.60000&k=1.54000&id2=5556&genusname=Chlorurus&speciesname=sordidus&gm_loo=20.99157832988&gm_lm=1&gm_m=0.32995028019151&gm_k=0.84090229547704&vautoctr=6772&gm_lm_rl=1"">1.54</a>","","","0.40","26.0","","2.63","Australia","Day Reef, Great Barrier Reef (outer shelf)","No","No"
"4","17.6","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5846&pref=43712&sex=unsexed&loo=17.60000&k=1.32000&id2=5556&genusname=Chlorurus&speciesname=sordidus&gm_loo=20.99157832988&gm_lm=1&gm_m=0.32995028019151&gm_k=0.84090229547704&vautoctr=6773&gm_lm_rl=1"">1.32</a>","","","0.29","26.0","","2.61","Australia","Yonge Reef, Great Barrier Reef (outer shelf)","No","No"
"5","19.3","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5846&pref=52229&sex=unsexed&loo=19.30000&k=1.08300&id2=5556&genusname=Chlorurus&speciesname=sordidus&gm_loo=20.99157832988&gm_lm=1&gm_m=0.32995028019151&gm_k=0.84090229547704&vautoctr=21206&gm_lm_rl=1"">1.08</a>","","","","","","2.61","Australia","northern Great Barrier Reef (midshelf)","No","No"
"6","19.6","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5846&pref=43712&sex=unsexed&loo=19.60000&k=1.11000&id2=5556&genusname=Chlorurus&speciesname=sordidus&gm_loo=20.99157832988&gm_lm=1&gm_m=0.32995028019151&gm_k=0.84090229547704&vautoctr=6768&gm_lm_rl=1"">1.11</a>","","","0.28","26.0","","2.63","Australia","Lizard I., GBR  (mid-shelf)","No","No"
"7","19.9","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5846&pref=43712&sex=unsexed&loo=19.90000&k=0.82000&id2=5556&genusname=Chlorurus&speciesname=sordidus&gm_loo=20.99157832988&gm_lm=1&gm_m=0.32995028019151&gm_k=0.84090229547704&vautoctr=6770&gm_lm_rl=1"">0.82</a>","","","","26.0","","2.51","Australia","Great Barrier Reef (S direction, mid-shelf)","No","No"
"8","21.1","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5846&pref=13619&sex=mixed&loo=21.10000&k=0.45200&id2=5556&genusname=Chlorurus&speciesname=sordidus&gm_loo=20.99157832988&gm_lm=1&gm_m=0.32995028019151&gm_k=0.84090229547704&vautoctr=4511&gm_lm_rl=1"">0.45</a>","-0.41","","","25.8","","2.30","Australia","Lizard Is. (14°40'S, 145°28'E) and Outer Barrier Reefs","No","No"
"9","21.8","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5846&pref=43712&sex=unsexed&loo=21.80000&k=0.95000&id2=5556&genusname=Chlorurus&speciesname=sordidus&gm_loo=20.99157832988&gm_lm=1&gm_m=0.32995028019151&gm_k=0.84090229547704&vautoctr=6769&gm_lm_rl=1"">0.95</a>","","","0.28","26.0","","2.65","Australia","Great Barrier Reef (N direction, mid-shelf)","No","No"
"10","22.9","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5846&pref=52229&sex=unsexed&loo=22.90000&k=0.49300&id2=5556&genusname=Chlorurus&speciesname=sordidus&gm_loo=20.99157832988&gm_lm=1&gm_m=0.32995028019151&gm_k=0.84090229547704&vautoctr=21207&gm_lm_rl=1"">0.49</a>","","","","","","2.41","Australia","Great Barrier Reef (Heron Is.)","No","No"
"11","31.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5846&pref=48600&sex=unsexed&loo=31.00000&k=1.10000&id2=5556&genusname=Chlorurus&speciesname=sordidus&gm_loo=20.99157832988&gm_lm=1&gm_m=0.32995028019151&gm_k=0.84090229547704&vautoctr=7253&gm_lm_rl=1"">1.10</a>","","","","27.0","","3.02","India","Lakshadweep lagoons","No","No"
"12","39.1","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=5846&pref=96720&sex=unsexed&loo=39.10000&k=0.15000&id2=5556&genusname=Chlorurus&speciesname=sordidus&gm_loo=20.99157832988&gm_lm=1&gm_m=0.32995028019151&gm_k=0.84090229547704&vautoctr=21208&gm_lm_rl=1"">0.15</a>","-1.25","","","","","2.36","Saudi Arabia","Red Sea, Jeddah","No","No"
