"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","male","23.2 kg","112","41","Australia","west coast (32°32'S - 28°35'S), 1996-99"
"2","unsexed","26.0 kg","122","","Australia","Western Australia"
