"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","1.6 kg","45","","Russia","west Bering Sea, 1997"
"2","unsexed","","","11","Russia","western Kamchatka, 1995-99"
