"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","10.3 kg","","","USA","Greers Ferry Lake, 1982"
"2","unsexed","11.4 kg","","","USA","Niagara River, 1987"
"3","unsexed","11.3 kg","","","USA","Old Hickory Lake, 1960"
