"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","15.1","","Israel","Gulf of Aqaba, 1989"
"2","unsexed","","10.22","","Japan","Mimase, Kochi"
"3","unsexed","","9.85","","Australia","Northwest Shelf, 130 km north of Port Hedland"
"4","unsexed","","14.37","","Vanuatu","not given"
"5","unsexed","","11.45","","Taiwan","off Kaohsiung, South China Sea"
"6","unsexed","","9.32","","Philippines","Panay I., Tigbauan, Iloilo"
