"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","16","Iceland","(British fishing grounds), 1969"
"2","unsexed","","75.5","","Norway","63°N 5°E"
"3","unsexed","","","22","","Barents Sea"
"4","unsexed","","","10","","North Sea"
"5","unsexed","","73.5","","Norway","Skagerrak"
