"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","30.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=7924&pref=96901&sex=mixed&loo=30.20000&k=0.19000&id2=7620&genusname=Micropogonias&speciesname=furnieri&gm_loo=63.068463469303&gm_lm=24.505776798681&gm_m=0.62&gm_k=0.1650585907847&vautoctr=21348&gm_lm_rl=0.49196075933364"">0.19</a>","-2.12","","","","11.5","2.24","Uruguay","Rocha Lagoon (34°33' S, 54°22' W)","No","No"
"2","31.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=7924&pref=8540&sex=unsexed&loo=31.00000&k=0.40000&id2=7620&genusname=Micropogonias&speciesname=furnieri&gm_loo=63.068463469303&gm_lm=24.505776798681&gm_m=0.62&gm_k=0.1650585907847&vautoctr=4674&gm_lm_rl=0.49196075933364"">0.40</a>","","","","27.2","","2.58","Cuba","Northwest Zone","Yes","No"
"3","49.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=7924&pref=27&sex=unsexed&loo=49.00000&k=0.19400&id2=7620&genusname=Micropogonias&speciesname=furnieri&gm_loo=63.068463469303&gm_lm=24.505776798681&gm_m=0.62&gm_k=0.1650585907847&vautoctr=4664&gm_lm_rl=0.49196075933364"">0.19</a>","-1.47","","","10.0","35.0","2.67","Argentina","off Mar del Plata","No","No"
"4","50.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=7924&pref=27&sex=male&loo=50.00000&k=0.33500&id2=7620&genusname=Micropogonias&speciesname=furnieri&gm_loo=63.068463469303&gm_lm=24.505776798681&gm_m=0.62&gm_k=0.1650585907847&vautoctr=4663&gm_lm_rl=0.49196075933364"">0.34</a>","-0.37","M","","9.0","","2.92","Argentina","40°S-34°S","No","No"
"5","53.7","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=7924&pref=27&sex=female&loo=53.70000&k=0.27900&id2=7620&genusname=Micropogonias&speciesname=furnieri&gm_loo=63.068463469303&gm_lm=24.505776798681&gm_m=0.62&gm_k=0.1650585907847&vautoctr=4662&gm_lm_rl=0.49196075933364"">0.28</a>","-0.50","F","0.62","9.0","","2.91","Argentina","40°S-34°S","No","No"
"6","54.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=7924&pref=55019&sex=unsexed&loo=54.67000&k=0.12000&id2=7620&genusname=Micropogonias&speciesname=furnieri&gm_loo=63.068463469303&gm_lm=24.505776798681&gm_m=0.62&gm_k=0.1650585907847&vautoctr=10266&gm_lm_rl=0.49196075933364"">0.12</a>","-4.67","","","","","2.55","Brazil","Southern region","No","No"
"7","57.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=7924&pref=55019&sex=unsexed&loo=57.50000&k=0.27700&id2=7620&genusname=Micropogonias&speciesname=furnieri&gm_loo=63.068463469303&gm_lm=24.505776798681&gm_m=0.62&gm_k=0.1650585907847&vautoctr=8501&gm_lm_rl=0.49196075933364"">0.28</a>","-0.28","","","24.0","","2.96","Brazil","southern stock","No","No"
"8","60.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=7924&pref=3135&sex=female&loo=60.10000&k=0.21900&id2=7620&genusname=Micropogonias&speciesname=furnieri&gm_loo=63.068463469303&gm_lm=24.505776798681&gm_m=0.62&gm_k=0.1650585907847&vautoctr=4666&gm_lm_rl=0.49196075933364"">0.22</a>","-2.08","F","","23.0","","2.90","Brazil","Cabo Frio (29-23°S)","No","No"
"9","63.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=7924&pref=1171&sex=unsexed&loo=63.30000&k=0.12000&id2=7620&genusname=Micropogonias&speciesname=furnieri&gm_loo=63.068463469303&gm_lm=24.505776798681&gm_m=0.62&gm_k=0.1650585907847&vautoctr=4665&gm_lm_rl=0.49196075933364"">0.12</a>","0.37","","","23.0","","2.68","Brazil","28°S 49°W","No","No"
"10","65.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=7924&pref=72458&sex=male&loo=65.00000&k=0.18000&id2=7620&genusname=Micropogonias&speciesname=furnieri&gm_loo=63.068463469303&gm_lm=24.505776798681&gm_m=0.62&gm_k=0.1650585907847&vautoctr=9551&gm_lm_rl=0.49196075933364"">0.18</a>","-0.18","M","","","","2.88","","","No","No"
