"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","37.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6801&pref=1263&sex=unsexed&loo=37.50000&k=1.03000&id2=6479&genusname=Saurida&speciesname=tumbil&gm_loo=56.918313076183&gm_lm=31&gm_m=0.57529151736235&gm_k=0.30616588812558&vautoctr=4592&gm_lm_rl=1"">1.03</a>","","","0.69","28.2","","3.16","Philippines","Manila Bay for growth; entire Philippines for M","No","No"
"2","39.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6801&pref=48467&sex=unsexed&loo=39.00000&k=0.63500&id2=6479&genusname=Saurida&speciesname=tumbil&gm_loo=56.918313076183&gm_lm=31&gm_m=0.57529151736235&gm_k=0.30616588812558&vautoctr=7299&gm_lm_rl=1"">0.64</a>","","","","28.0","","2.98","Bangladesh","Bay of Bengal","No","No"
"3","41.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6801&pref=1263&sex=unsexed&loo=41.00000&k=0.70000&id2=6479&genusname=Saurida&speciesname=tumbil&gm_loo=56.918313076183&gm_lm=31&gm_m=0.57529151736235&gm_k=0.30616588812558&vautoctr=4593&gm_lm_rl=1"">0.70</a>","","","","27.7","","3.07","Philippines","Visayan Sea","No","No"
"4","41.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6801&pref=32969&sex=unsexed&loo=41.80000&k=0.95000&id2=6479&genusname=Saurida&speciesname=tumbil&gm_loo=56.918313076183&gm_lm=31&gm_m=0.57529151736235&gm_k=0.30616588812558&vautoctr=5032&gm_lm_rl=1"">0.95</a>","","","","28.0","","3.22","Bangladesh","Bay of Bengal","No","No"
"5","43.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6801&pref=1449&sex=unsexed&loo=43.00000&k=0.64000&id2=6479&genusname=Saurida&speciesname=tumbil&gm_loo=56.918313076183&gm_lm=31&gm_m=0.57529151736235&gm_k=0.30616588812558&vautoctr=4594&gm_lm_rl=1"">0.64</a>","","","","28.5","","3.07","Philippines","Samar Sea","No","No"
"6","43.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6801&pref=312&sex=unsexed&loo=43.60000&k=0.43100&id2=6479&genusname=Saurida&speciesname=tumbil&gm_loo=56.918313076183&gm_lm=31&gm_m=0.57529151736235&gm_k=0.30616588812558&vautoctr=4590&gm_lm_rl=1"">0.43</a>","","","","28.2","","2.91","Philippines","Mouth of Manila Bay","No","No"
"7","45.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6801&pref=5381&sex=unsexed&loo=45.00000&k=0.55000&id2=6479&genusname=Saurida&speciesname=tumbil&gm_loo=56.918313076183&gm_lm=31&gm_m=0.57529151736235&gm_k=0.30616588812558&vautoctr=4601&gm_lm_rl=1"">0.55</a>","","","","28.7","","3.05","Philippines","Visayas","No","No"
"8","46.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6801&pref=52110&sex=unsexed&loo=46.00000&k=1.30000&id2=6479&genusname=Saurida&speciesname=tumbil&gm_loo=56.918313076183&gm_lm=31&gm_m=0.57529151736235&gm_k=0.30616588812558&vautoctr=7743&gm_lm_rl=1"">1.30</a>","","","","27.9","","3.44","Malaysia","Peninsular west coast","Yes","No"
"9","52.8","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6801&pref=42814&sex=male&loo=52.80000&k=0.09200&id2=6479&genusname=Saurida&speciesname=tumbil&gm_loo=56.918313076183&gm_lm=31&gm_m=0.57529151736235&gm_k=0.30616588812558&vautoctr=6677&gm_lm_rl=1"">0.09</a>","","M","","22.0","","2.41","Taiwan","Southern East China Sea","No","No"
"10","53.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=6801&pref=1449&sex=unsexed&loo=53.00000&k=0.70000&id2=6479&genusname=Saurida&speciesname=tumbil&gm_loo=56.918313076183&gm_lm=31&gm_m=0.57529151736235&gm_k=0.30616588812558&vautoctr=4595&gm_lm_rl=1"">0.70</a>","","","","28.7","","3.29","Philippines","Ragay Gulf","No","No"
