"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","5.4 kg","","","USA","Mississippi River and Upper South Long Lake, 1995"
"2","unsexed","5.8 kg","","","USA","Sauk River, 2005"
