"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","78.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2588&pref=86418&sex=unsexed&loo=78.00000&k=0.33000&id2=2394&genusname=Mormyrops&speciesname=anguilloides&gm_loo=111.29311378653&gm_lm=1&gm_m=1&gm_k=0.14643878753685&vautoctr=21583&gm_lm_rl=1"">0.33</a>","","","","28.0","","3.30","Cote d'Ivoire","Lake Ayamé I (Bia Basin) (3° - 3°5' W ;5°30'' - 6° N)","No","No"
"2","129.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2588&pref=26112&sex=unsexed&loo=129.00000&k=0.12200&id2=2394&genusname=Mormyrops&speciesname=anguilloides&gm_loo=111.29311378653&gm_lm=1&gm_m=1&gm_k=0.14643878753685&vautoctr=3503&gm_lm_rl=1"">0.12</a>","","","","","","3.31","Nigeria","","No","No"
"3","137.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2588&pref=5309&sex=unsexed&loo=137.00000&k=0.07800&id2=2394&genusname=Mormyrops&speciesname=anguilloides&gm_loo=111.29311378653&gm_lm=1&gm_m=1&gm_k=0.14643878753685&vautoctr=3502&gm_lm_rl=1"">0.08</a>","","","","20.0","","3.17","Zimbabwe","Lake Kariba","No","No"
