"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","67.0","SL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=25&pref=3090&sex=unsexed&loo=67.00000&k=0.17900&id2=17&genusname=Epinephelus&speciesname=morio&gm_loo=87.391530219032&gm_lm=1&gm_m=0.18&gm_k=0.13426968031513&vautoctr=212&gm_lm_rl=1"">0.18</a>","0.45","","","26.0","","2.91","USA","Florida (west coast)","No","No"
"2","78.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=25&pref=12457&sex=unsexed&loo=78.90000&k=0.17800&id2=17&genusname=Epinephelus&speciesname=morio&gm_loo=87.391530219032&gm_lm=1&gm_m=0.18&gm_k=0.13426968031513&vautoctr=224&gm_lm_rl=1"">0.18</a>","-0.83","","","26.0","","3.04","USA","Louisiana to Key West, Florida","No","No"
"3","80.2","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=25&pref=11658&sex=unsexed&loo=80.20000&k=0.15900&id2=17&genusname=Epinephelus&speciesname=morio&gm_loo=87.391530219032&gm_lm=1&gm_m=0.18&gm_k=0.13426968031513&vautoctr=214&gm_lm_rl=1"">0.16</a>","","","","26.0","","3.01","Mexico","Campeche Bank","No","No"
"4","81.0","","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=25&pref=72458&sex=unsexed&loo=81.00000&k=0.21000&id2=17&genusname=Epinephelus&speciesname=morio&gm_loo=87.391530219032&gm_lm=1&gm_m=0.18&gm_k=0.13426968031513&vautoctr=9383&gm_lm_rl=1"">0.21</a>","-0.30","","","","","3.14","","","No","No"
"5","82.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=25&pref=11658&sex=unsexed&loo=82.10000&k=0.13500&id2=17&genusname=Epinephelus&speciesname=morio&gm_loo=87.391530219032&gm_lm=1&gm_m=0.18&gm_k=0.13426968031513&vautoctr=215&gm_lm_rl=1"">0.14</a>","","","","26.0","","2.96","Mexico","Campeche Bank","No","No"
"6","86.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=25&pref=11658&sex=unsexed&loo=86.00000&k=0.10000&id2=17&genusname=Epinephelus&speciesname=morio&gm_loo=87.391530219032&gm_lm=1&gm_m=0.18&gm_k=0.13426968031513&vautoctr=216&gm_lm_rl=1"">0.10</a>","","","","26.0","","2.87","Mexico","Campeche Bank","No","No"
"7","87.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=25&pref=11658&sex=unsexed&loo=87.50000&k=0.09900&id2=17&genusname=Epinephelus&speciesname=morio&gm_loo=87.391530219032&gm_lm=1&gm_m=0.18&gm_k=0.13426968031513&vautoctr=217&gm_lm_rl=1"">0.10</a>","","","","26.0","","2.88","Mexico","Campeche Bank","No","No"
"8","89.1","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=25&pref=11658&sex=unsexed&loo=89.10000&k=0.12300&id2=17&genusname=Epinephelus&speciesname=morio&gm_loo=87.391530219032&gm_lm=1&gm_m=0.18&gm_k=0.13426968031513&vautoctr=218&gm_lm_rl=1"">0.12</a>","","","0.18","26.0","","2.99","Mexico","Campeche Bank","No","No"
"9","92.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=25&pref=11658&sex=unsexed&loo=92.00000&k=0.10100&id2=17&genusname=Epinephelus&speciesname=morio&gm_loo=87.391530219032&gm_lm=1&gm_m=0.18&gm_k=0.13426968031513&vautoctr=219&gm_lm_rl=1"">0.10</a>","","","","26.0","","2.93","Mexico","Campeche Bank","No","No"
"10","92.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=25&pref=12457&sex=unsexed&loo=92.60000&k=0.15900&id2=17&genusname=Epinephelus&speciesname=morio&gm_loo=87.391530219032&gm_lm=1&gm_m=0.18&gm_k=0.13426968031513&vautoctr=225&gm_lm_rl=1"">0.16</a>","-0.93","","","26.0","","3.13","USA","Louisiana to Key West, Florida","No","No"
