"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","76.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=367&pref=312&sex=male&loo=76.30000&k=0.24600&id2=353&genusname=Morone&speciesname=saxatilis&gm_loo=101.92766380988&gm_lm=48.858078861853&gm_m=0.14491376746189&gm_k=0.18260804778573&vautoctr=1435&gm_lm_rl=0.56999999284744"">0.25</a>","","M","","18.0","46.3","3.16","USA","San Francisco Bay, California","No","No"
"2","87.4","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=367&pref=5760&sex=male&loo=87.40000&k=0.22000&id2=353&genusname=Morone&speciesname=saxatilis&gm_loo=101.92766380988&gm_lm=48.858078861853&gm_m=0.14491376746189&gm_k=0.18260804778573&vautoctr=1440&gm_lm_rl=0.56999999284744"">0.22</a>","","M","","18.0","","3.23","USA","California","No","No"
"3","95.5","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=367&pref=5760&sex=male&loo=95.50000&k=0.20000&id2=353&genusname=Morone&speciesname=saxatilis&gm_loo=101.92766380988&gm_lm=48.858078861853&gm_m=0.14491376746189&gm_k=0.18260804778573&vautoctr=1441&gm_lm_rl=0.56999999284744"">0.20</a>","","M","","18.0","","3.26","USA","California","No","No"
"4","95.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=367&pref=312&sex=unsexed&loo=95.80000&k=0.18800&id2=353&genusname=Morone&speciesname=saxatilis&gm_loo=101.92766380988&gm_lm=48.858078861853&gm_m=0.14491376746189&gm_k=0.18260804778573&vautoctr=1436&gm_lm_rl=0.56999999284744"">0.19</a>","","","","18.0","55.0","3.24","USA","Coos Bay, Oregon","No","No"
"5","98.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=367&pref=312&sex=unsexed&loo=98.70000&k=0.15800&id2=353&genusname=Morone&speciesname=saxatilis&gm_loo=101.92766380988&gm_lm=48.858078861853&gm_m=0.14491376746189&gm_k=0.18260804778573&vautoctr=1437&gm_lm_rl=0.56999999284744"">0.16</a>","-2.96","","0.15","15.0","","3.19","USA","Chesapeake Bay","No","No"
"6","102.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=367&pref=5760&sex=female&loo=102.00000&k=0.20000&id2=353&genusname=Morone&speciesname=saxatilis&gm_loo=101.92766380988&gm_lm=48.858078861853&gm_m=0.14491376746189&gm_k=0.18260804778573&vautoctr=1438&gm_lm_rl=0.56999999284744"">0.20</a>","","F","","18.0","","3.32","USA","California","No","No"
"7","102.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=367&pref=11511&sex=male&loo=102.00000&k=0.27400&id2=353&genusname=Morone&speciesname=saxatilis&gm_loo=101.92766380988&gm_lm=48.858078861853&gm_m=0.14491376746189&gm_k=0.18260804778573&vautoctr=1443&gm_lm_rl=0.56999999284744"">0.27</a>","","M","","15.0","","3.45","USA","Chesapeake Bay","No","No"
"8","113.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=367&pref=5760&sex=female&loo=113.00000&k=0.16000&id2=353&genusname=Morone&speciesname=saxatilis&gm_loo=101.92766380988&gm_lm=48.858078861853&gm_m=0.14491376746189&gm_k=0.18260804778573&vautoctr=1439&gm_lm_rl=0.56999999284744"">0.16</a>","","F","","18.0","","3.31","USA","California","No","No"
"9","123.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=367&pref=312&sex=female&loo=123.00000&k=0.12500&id2=353&genusname=Morone&speciesname=saxatilis&gm_loo=101.92766380988&gm_lm=48.858078861853&gm_m=0.14491376746189&gm_k=0.18260804778573&vautoctr=1434&gm_lm_rl=0.56999999284744"">0.13</a>","","F","","18.0","45.8","3.28","USA","San Francisco Bay, California","No","No"
"10","139.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=367&pref=11511&sex=female&loo=139.00000&k=0.11700&id2=353&genusname=Morone&speciesname=saxatilis&gm_loo=101.92766380988&gm_lm=48.858078861853&gm_m=0.14491376746189&gm_k=0.18260804778573&vautoctr=1442&gm_lm_rl=0.56999999284744"">0.12</a>","","F","0.14","15.0","","3.35","USA","Chesapeake Bay; M is for Lake Gaston, NC (1997-98)","No","No"
