"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","67.05 g","22.8","6","Portugal","9°31'W, 40°32' N, 47 km west of Aveiro"
"2","unsexed","","15","","Spain","Galicia and Cantábrico, 1993"
"3","unsexed","","19.5","","Canary Is.","Meteor Seamount, NE-Atlantic"
