"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","231.0","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=768&pref=96882&sex=male&loo=231.00000&k=0.15600&id2=752&genusname=Isurus&speciesname=oxyrinchus&gm_loo=311.10518112642&gm_lm=298&gm_m=0.16&gm_k=0.092039880366673&vautoctr=21290&gm_lm_rl=1"">0.16</a>","","M","","","","3.92","","central and western North Pacific","No","No"
"2","268.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=768&pref=86588&sex=male&loo=268.00000&k=0.10900&id2=752&genusname=Isurus&speciesname=oxyrinchus&gm_loo=311.10518112642&gm_lm=298&gm_m=0.16&gm_k=0.092039880366673&vautoctr=10371&gm_lm_rl=1"">0.11</a>","","M","","","","3.89","USA","Mainly NE coast; also Gulf of Mexico","No","No"
"3","302.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=768&pref=1661&sex=male&loo=302.00000&k=0.26600&id2=752&genusname=Isurus&speciesname=oxyrinchus&gm_loo=311.10518112642&gm_lm=298&gm_m=0.16&gm_k=0.092039880366673&vautoctr=1990&gm_lm_rl=1"">0.27</a>","-1.00","M","","20.5","","4.38","USA","Cape Hattteras, NC to the Grand Banks","Yes","No"
"4","302.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=768&pref=86587&sex=male&loo=302.00000&k=0.05200&id2=752&genusname=Isurus&speciesname=oxyrinchus&gm_loo=311.10518112642&gm_lm=298&gm_m=0.16&gm_k=0.092039880366673&vautoctr=10369&gm_lm_rl=1"">0.05</a>","-9.00","M","","","","3.68","New Zealand","","Yes","No"
"5","308.0","OT","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=768&pref=96882&sex=female&loo=308.00000&k=0.09000&id2=752&genusname=Isurus&speciesname=oxyrinchus&gm_loo=311.10518112642&gm_lm=298&gm_m=0.16&gm_k=0.092039880366673&vautoctr=21291&gm_lm_rl=1"">0.09</a>","","F","","","","3.93","","central and western North Pacific","No","No"
"6","321.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=768&pref=11824&sex=unsexed&loo=321.00000&k=0.07000&id2=752&genusname=Isurus&speciesname=oxyrinchus&gm_loo=311.10518112642&gm_lm=298&gm_m=0.16&gm_k=0.092039880366673&vautoctr=1991&gm_lm_rl=1"">0.07</a>","-3.75","","0.16","14.0","","3.86","USA","California","No","No"
"7","322.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=768&pref=86588&sex=male&loo=322.00000&k=0.04900&id2=752&genusname=Isurus&speciesname=oxyrinchus&gm_loo=311.10518112642&gm_lm=298&gm_m=0.16&gm_k=0.092039880366673&vautoctr=10374&gm_lm_rl=1"">0.05</a>","-6.07","M","","","","3.71","Taiwan","","No","No"
"8","339.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=768&pref=86588&sex=female&loo=339.00000&k=0.07400&id2=752&genusname=Isurus&speciesname=oxyrinchus&gm_loo=311.10518112642&gm_lm=298&gm_m=0.16&gm_k=0.092039880366673&vautoctr=10373&gm_lm_rl=1"">0.07</a>","","F","","","","3.93","USA","Mainly NE coast; also Gulf of Mexico","No","No"
"9","345.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=768&pref=1661&sex=female&loo=345.00000&k=0.20300&id2=752&genusname=Isurus&speciesname=oxyrinchus&gm_loo=311.10518112642&gm_lm=298&gm_m=0.16&gm_k=0.092039880366673&vautoctr=1989&gm_lm_rl=1"">0.20</a>","-1.00","F","","20.5","298.0","4.38","USA","Cape Hattteras, NC to the Grand Banks","Yes","No"
"10","404.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=768&pref=86588&sex=female&loo=404.00000&k=0.04000&id2=752&genusname=Isurus&speciesname=oxyrinchus&gm_loo=311.10518112642&gm_lm=298&gm_m=0.16&gm_k=0.092039880366673&vautoctr=10375&gm_lm_rl=1"">0.04</a>","-5.27","F","","","","3.81","Taiwan","","No","No"
