"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","21.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=1195&sex=unsexed&loo=21.80000&k=5.16000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=759&gm_lm_rl=0.66181570610605"">5.16</a>","","","","27.0","","3.39","India","Cochin","Yes","No"
"2","22.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=12148&sex=unsexed&loo=22.10000&k=0.81000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=799&gm_lm_rl=0.66181570610605"">0.81</a>","","","","27.2","","2.60","Tanzania","Zanzibar","Yes","No"
"3","22.4","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=1195&sex=unsexed&loo=22.40000&k=4.32000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=760&gm_lm_rl=0.66181570610605"">4.32</a>","","","","27.0","","3.34","India","Karwar","Yes","No"
"4","23.3","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=1195&sex=unsexed&loo=23.30000&k=3.12000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=761&gm_lm_rl=0.66181570610605"">3.12</a>","","","","27.0","","3.23","India","Calicut","Yes","No"
"5","23.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=821&sex=unsexed&loo=23.90000&k=4.92000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=758&gm_lm_rl=0.66181570610605"">4.92</a>","","","7.80","27.0","","3.45","India","Kerala to Maharashtra","Yes","No"
"6","23.9","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=1196&sex=unsexed&loo=23.90000&k=2.76000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=762&gm_lm_rl=0.66181570610605"">2.76</a>","","","4.44","28.0","","3.20","Indonesia","Java Sea","Yes","No"
"7","24.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=13304&sex=unsexed&loo=24.70000&k=1.20000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=800&gm_lm_rl=0.66181570610605"">1.20</a>","","","","28.0","","2.86","Philippines","South Sulu Sea","No","No"
"8","25.0","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=1485&sex=unsexed&loo=25.00000&k=0.20000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=780&gm_lm_rl=0.66181570610605"">0.20</a>","","","","27.0","","2.10","India","Mangalore area","No","No"
"9","25.2","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=5381&sex=unsexed&loo=25.20000&k=1.10000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=794&gm_lm_rl=0.66181570610605"">1.10</a>","","","","28.7","","2.84","Philippines","Visayas","No","No"
"10","25.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=4838&sex=unsexed&loo=25.50000&k=1.50000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=791&gm_lm_rl=0.66181570610605"">1.50</a>","","","","27.0","","2.99","Philippines","Camotes Sea, Central Visayas","No","No"
"11","25.7","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=1447&sex=unsexed&loo=25.70000&k=1.62500&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=771&gm_lm_rl=0.66181570610605"">1.63</a>","","","","28.2","","3.03","Indonesia","Java Sea","No","No"
"12","25.8","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=1314&sex=unsexed&loo=25.80000&k=1.63000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=764&gm_lm_rl=0.66181570610605"">1.63</a>","","","","28.0","","3.04","Indonesia","Java Sea (Pekalongan)","No","No"
"13","26.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=10889&sex=unsexed&loo=26.10000&k=0.75900&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=796&gm_lm_rl=0.66181570610605"">0.76</a>","","","","28.0","20.0","2.71","Indonesia","Java Sea","No","No"
"14","26.3","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=5339&sex=unsexed&loo=26.30000&k=0.84000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=793&gm_lm_rl=0.66181570610605"">0.84</a>","","","","25.5","","2.76","Mozambique","Sofala Bank","No","No"
"15","26.3","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=10889&sex=unsexed&loo=26.30000&k=0.63300&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=797&gm_lm_rl=0.66181570610605"">0.63</a>","","","","28.0","20.0","2.64","Indonesia","Java Sea","No","No"
"16","26.5","NG","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=1392&sex=unsexed&loo=26.50000&k=1.60000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=766&gm_lm_rl=0.66181570610605"">1.60</a>","","","","28.5","","3.05","Philippines","Samar Sea","No","No"
"17","26.5","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=1467&sex=unsexed&loo=26.50000&k=0.80000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=779&gm_lm_rl=0.66181570610605"">0.80</a>","","","","12.5","","2.75","Indonesia","Asahan, Sumatra","No","No"
"18","26.6","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=2178&sex=unsexed&loo=26.60000&k=0.82700&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=783&gm_lm_rl=0.66181570610605"">0.83</a>","","","","27.0","","2.77","India","Karnataka coast","No","No"
"19","27.4","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=125&pref=32969&sex=unsexed&loo=27.40000&k=0.90000&id2=111&genusname=Rastrelliger&speciesname=kanagurta&gm_loo=29.023725925046&gm_lm=19.867437859971&gm_m=5.8848959209148&gm_k=1.0662486112588&vautoctr=5046&gm_lm_rl=0.66181570610605"">0.90</a>","","","","28.0","","2.83","Bangladesh","Bay of Bengal","No","No"
