"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","33.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2041&pref=94040&sex=female&loo=33.70000&k=0.68000&id2=1845&genusname=Lethrinus&speciesname=microdon&gm_loo=45.594517525953&gm_lm=28.237209493858&gm_m=1&gm_k=0.42638762136013&vautoctr=11688&gm_lm_rl=1"">0.68</a>","-0.10","F","","","29.1","2.89","United Arab Em.","southern Arabian Gulf","No","No"
"2","34.3","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2041&pref=94040&sex=male&loo=34.30000&k=0.57000&id2=1845&genusname=Lethrinus&speciesname=microdon&gm_loo=45.594517525953&gm_lm=28.237209493858&gm_m=1&gm_k=0.42638762136013&vautoctr=11687&gm_lm_rl=1"">0.57</a>","-0.10","M","","","27.4","2.83","United Arab Em.","southern Arabian Gulf","No","No"
"3","82.0","TL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=2041&pref=2295&sex=unsexed&loo=82.00000&k=0.20000&id2=1845&genusname=Lethrinus&speciesname=microdon&gm_loo=45.594517525953&gm_lm=28.237209493858&gm_m=1&gm_k=0.42638762136013&vautoctr=3272&gm_lm_rl=1"">0.20</a>","","","","27.6","","3.13","Djibouti","","No","No"
