"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","150","","Australia","eastern coastal drainages from Cape York Peninsula (northern Qld) to Melbourne (Vic) and Tasmania"
"2","unsexed","","","41","Australia","Tasmania"
"3","female","","158","","Australia","Victoria"
"4","unsexed","11.7 kg","","","Australia","watering hole near Gleniffer Road, 2009"
