"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","mixed","2.6 kg","47","14.5","Russia","Enisey river"
"2","unsexed","5.2 kg","76","","Finland","Lake Pyhäjärvi"
"3","unsexed","5.5 kg","","","Latvia","Lubans Lake, 1989"
"4","unsexed","","85","15","","not specified"
