"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","5.5","2","","Coastal waters of Atlantic "
"2","unsexed","","6","","Global","Helgoland shallow waters"
"3","unsexed","","5","2.6","Portugal","Tagus estuary, 1988-89"
