"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","10.2","","Kenya","Sio River system, Lake Victoria, 1964-1966"
"2","male","","8.1","","Kenya","Sio River system, Lake Victoria, 1964-1966"
"3","unsexed","","10","","Rwanda","Upper and Middle Akagera, Rwanda"
