"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","470.00 g","","12","","-"
"2","unsexed","456.70 g","32.3","16","Croatia","off the northwest coast of Lavadra Mala, middle-eastern Adriatic Sea"
