"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","385","","Guinea-Bissau","Bijagos"
"2","female","","331","14","Taiwan","Northeastern waters, 1984-85"
"3","male","","301","10.6","Taiwan","Northeastern waters, 1984-85"
"4","unsexed","","239","","USA","Northwestern Gulf of Mexico"
"5","female","","309","35","","Not given."
"6","unsexed","","420","","Indonesia","not specified"
"7","unsexed","","420","","Global","Not specified."
"8","unsexed","","420","","Iran","Persian Gulf and Oman Sea"
"9","unsexed","","160","","Guinea-Bissau","Rio Grande de Buba"
