"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","50","","Global","East Indies"
"2","female","","44.2","","Global","Indo-Pacific"
"3","male","","50.1","","","Indo-Pacific"
