"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","110","","South Africa","Not known."
"2","female","","62","","Philippines","off Batangas and Mindoro, off SW Luzon"
"3","unsexed","","143","","Taiwan","Taiwan Strait"
