"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","35","","Global","East Indies"
"2","unsexed","","31","","Indonesia","locality not specified"
"3","unsexed","","35","","Global","Not specified."
