"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","","3","","-"
"2","unsexed","","55","8","Congo Dem Rp","Mouth of Congo River, 20 m depth"
"3","unsexed","","60","","Nigeria","off Lagos"
"4","unsexed","","68","","Guinea-Bissau","Rio Grande de Buba"
