"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","8.5","","Global","East Indies"
"2","female","","8.2","","Japan","Not specified."
"3","male","","10.2","","Japan","Not specified."
