"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","59","","Iran","Caspian Sea"
"2","unsexed","","59","","Egypt","Eastern Mediterranean"
"3","mixed","","","8","Greece","Gulf of Patraikos"
"4","unsexed","","","3","Greece","Hellenic Seas"
"5","mixed","","","6","Greece","Klisova Lagoon"
"6","unsexed","","50","","","not specified"
