"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","29","","Guinea-Bissau","Rio Grande de Buba"
"2","unsexed","444.10 g","27","","Ghana","Volta estuary"
