"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","97.9","12.2","United Arab Em.","Abu Dhabi, 2002-2003"
"2","unsexed","","120","","","Asia-Pacific Region"
"3","unsexed","","95","","Global","East Indies"
"4","unsexed","","111","22","Kuwait","Kuwait"
"5","unsexed","","100","","Indonesia","Not specified"
"6","unsexed","","120","","Oman","Not specified."
"7","unsexed","1.5 kg","100","","South Africa","not stated"
"8","unsexed","","120","","Iran","Persian Gulf and Oman Sea"
