"","Loo (cm)","Length Type","K (1/y)","to(years)","Sex","M (1/y)","Temp&deg;&nbsp;C","Lm","&Oslash;'","Country","Locality","Questionable","Captive"
"1","22.1","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=14356&pref=740&sex=unsexed&loo=22.10000&k=1.70000&id2=5048&genusname=Arripis&speciesname=trutta&gm_loo=50.228791463129&gm_lm=1&gm_m=0.8&gm_k=0.34189427569413&vautoctr=4850&gm_lm_rl=1"">1.70</a>","","","","15.0","","2.92","Australia","Gippsland Lakes, Victoria","Yes","No"
"2","49.5","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=14356&pref=740&sex=unsexed&loo=49.50000&k=0.38000&id2=5048&genusname=Arripis&speciesname=trutta&gm_loo=50.228791463129&gm_lm=1&gm_m=0.8&gm_k=0.34189427569413&vautoctr=4851&gm_lm_rl=1"">0.38</a>","-0.07","","0.80","15.0","","2.97","Australia","Victoria (except Gippsland Lakes)","No","No"
"3","53.0","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=14356&pref=9072&sex=male&loo=53.00000&k=0.33000&id2=5048&genusname=Arripis&speciesname=trutta&gm_loo=50.228791463129&gm_lm=1&gm_m=0.8&gm_k=0.34189427569413&vautoctr=4857&gm_lm_rl=1"">0.33</a>","","M","","15.0","","2.97","New Zealand","Western South Island","No","No"
"4","53.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=14356&pref=9072&sex=male&loo=53.90000&k=0.26000&id2=5048&genusname=Arripis&speciesname=trutta&gm_loo=50.228791463129&gm_lm=1&gm_m=0.8&gm_k=0.34189427569413&vautoctr=4858&gm_lm_rl=1"">0.26</a>","","M","","15.0","","2.88","New Zealand","Western North Island","No","No"
"5","55.2","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=14356&pref=9072&sex=female&loo=55.20000&k=0.29000&id2=5048&genusname=Arripis&speciesname=trutta&gm_loo=50.228791463129&gm_lm=1&gm_m=0.8&gm_k=0.34189427569413&vautoctr=4854&gm_lm_rl=1"">0.29</a>","","F","","15.0","","2.95","New Zealand","Western South Island","No","No"
"6","55.3","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=14356&pref=9072&sex=female&loo=55.30000&k=0.27000&id2=5048&genusname=Arripis&speciesname=trutta&gm_loo=50.228791463129&gm_lm=1&gm_m=0.8&gm_k=0.34189427569413&vautoctr=4855&gm_lm_rl=1"">0.27</a>","","F","","15.0","","2.92","New Zealand","Western North Island","No","No"
"7","55.6","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=14356&pref=9072&sex=male&loo=55.60000&k=0.24000&id2=5048&genusname=Arripis&speciesname=trutta&gm_loo=50.228791463129&gm_lm=1&gm_m=0.8&gm_k=0.34189427569413&vautoctr=4859&gm_lm_rl=1"">0.24</a>","","M","","12.0","","2.87","New Zealand","Central region","No","No"
"8","56.9","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=14356&pref=9072&sex=female&loo=56.90000&k=0.24000&id2=5048&genusname=Arripis&speciesname=trutta&gm_loo=50.228791463129&gm_lm=1&gm_m=0.8&gm_k=0.34189427569413&vautoctr=4856&gm_lm_rl=1"">0.24</a>","","F","","12.0","","2.89","New Zealand","Central region","No","No"
"9","57.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=14356&pref=740&sex=unsexed&loo=57.70000&k=0.29100&id2=5048&genusname=Arripis&speciesname=trutta&gm_loo=50.228791463129&gm_lm=1&gm_m=0.8&gm_k=0.34189427569413&vautoctr=4852&gm_lm_rl=1"">0.29</a>","-0.11","","","15.0","","2.99","Australia","Tasmania","No","No"
"10","58.7","FL","<a href=""/PopDyn/FishPopGrowthSummary.php?ID=14356&pref=740&sex=unsexed&loo=58.70000&k=0.30000&id2=5048&genusname=Arripis&speciesname=trutta&gm_loo=50.228791463129&gm_lm=1&gm_m=0.8&gm_k=0.34189427569413&vautoctr=4853&gm_lm_rl=1"">0.30</a>","-0.17","","0.80","17.0","","3.01","Australia","New South Wales","No","No"
