"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","17","7","UK","Langstone Harbour, Hampshire, G. Britain"
"2","unsexed","","20","","Isle of Man","UK Isle Man"
