"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","female","","9.7","4","Turkey","Darýösü Creek, Kizilirmak basin, Kir?ehir, 2002"
"2","male","","9.18","","Turkey","Darýösü Creek, Kizilirmak basin, Kir?ehir, 2002"
