"","Sex","Wmax","Lmax (cm)","Tmax (y)","Country","Locality"
"1","unsexed","","220","","Global","East Indies"
"2","unsexed","131.0 kg","206","","Korea (South)","Kwan-Tall Island"
"3","unsexed","","200","","Indonesia","locality not specified"
"4","unsexed","","248","","Global","Not specified."
"5","unsexed","80.0 kg","150","","","to be filled"
